Year,Week,Game,Home Team,Away Team
2019,10,3298,GoodFellas (Watts' Amatta U),Ghost of Derrick Thomas
2019,10,3299,GoodFellas (Watts' Amatta U),Cuzzo
2019,10,3300,Pestilence,Magoo
2019,10,3301,Pestilence,Scalp Hunters
2019,10,3302,Phinatics,Cuzzo
2019,10,3303,Phinatics,Injured Reserves
2019,10,3304,Burd is the Word,Scalp Hunters
2019,10,3305,Burd is the Word,Orlando ballers
2019,10,3306,Orlando ballers,Injured Reserves
2019,10,3307,Scalp Hunters,* League Average
2019,10,3308,Cuzzo,* League Average
2019,10,3309,Magoo,* League Average
2019,10,3310,Ghost of Derrick Thomas,* League Average
2019,10,3311,He Hate Me,* League Average
2019,10,3312,Crackers,* League Average
2019,10,3313,Darth The Dude,* League Average
2019,10,3314,GoodFellas (Watts' Amatta U),* League Average
2019,10,3315,Pestilence,* League Average
2019,10,3316,Phinatics,* League Average
2019,10,3317,Burd is the Word,* League Average
2019,10,3318,Orlando ballers,* League Average
2019,10,3319,Injured Reserves,* League Average
2019,10,3320,THE Great Chewbaccas,* League Average
2019,11,3321,THE Great Chewbaccas,Darth The Dude
2019,11,3322,THE Great Chewbaccas,GoodFellas (Watts' Amatta U)
2019,11,3323,GoodFellas (Watts' Amatta U),Crackers
2019,11,3324,Pestilence,Darth The Dude
2019,11,3325,Pestilence,He Hate Me
2019,11,3326,Phinatics,Crackers
2019,11,3327,Phinatics,Ghost of Derrick Thomas
2019,11,3328,Burd is the Word,He Hate Me
2019,11,3329,Burd is the Word,Magoo
2019,11,3330,Orlando ballers,Ghost of Derrick Thomas
2019,11,3331,Orlando ballers,Cuzzo
2019,11,3332,Injured Reserves,Magoo
2019,11,3333,Injured Reserves,Scalp Hunters
2019,11,3334,Scalp Hunters,Cuzzo
2019,11,3335,Scalp Hunters,* League Average
2019,11,3336,Cuzzo,* League Average
2019,11,3337,Magoo,* League Average
2019,11,3338,Ghost of Derrick Thomas,* League Average
2019,11,3339,He Hate Me,* League Average
2019,11,3340,Crackers,* League Average
2019,11,3341,Darth The Dude,* League Average
2019,11,3342,GoodFellas (Watts' Amatta U),* League Average
2019,11,3343,Pestilence,* League Average
2019,11,3344,Phinatics,* League Average
2019,11,3345,Burd is the Word,* League Average
2019,11,3346,Orlando ballers,* League Average
2019,11,3347,Injured Reserves,* League Average
2019,11,3348,THE Great Chewbaccas,* League Average
2019,12,3349,THE Great Chewbaccas,Pestilence
2019,12,3350,THE Great Chewbaccas,Phinatics
2019,12,3351,Phinatics,GoodFellas (Watts' Amatta U)
2019,12,3352,Burd is the Word,Pestilence
2019,12,3353,Burd is the Word,Darth The Dude
2019,12,3354,Orlando ballers,GoodFellas (Watts' Amatta U)
2019,12,3355,Orlando ballers,Crackers
2019,12,3356,Injured Reserves,Darth The Dude
2019,12,3357,Injured Reserves,He Hate Me
2019,12,3358,Scalp Hunters,Crackers
2019,12,3359,Scalp Hunters,Darth The Dude
2019,12,3360,Cuzzo,He Hate Me
2019,12,3361,Cuzzo,Magoo
2019,12,3362,Magoo,Ghost of Derrick Thomas
2019,12,3363,Scalp Hunters,* League Average
2019,12,3364,Cuzzo,* League Average
2019,12,3365,Magoo,* League Average
2019,12,3366,Ghost of Derrick Thomas,* League Average
2019,12,3367,He Hate Me,* League Average
2019,12,3368,Crackers,* League Average
2019,12,3369,Darth The Dude,* League Average
2019,12,3370,GoodFellas (Watts' Amatta U),* League Average
2019,12,3371,Pestilence,* League Average
2019,12,3372,Phinatics,* League Average
2019,12,3373,Burd is the Word,* League Average
2019,12,3374,Orlando ballers,* League Average
2019,12,3375,Injured Reserves,* League Average
2019,12,3376,THE Great Chewbaccas,* League Average
2019,13,3377,THE Great Chewbaccas,Burd is the Word
2019,13,3378,THE Great Chewbaccas,Orlando ballers
2019,13,3379,Orlando ballers,Phinatics
2019,13,3380,Injured Reserves,Burd is the Word
2019,13,3381,Injured Reserves,Pestilence
2019,13,3382,Scalp Hunters,Phinatics
2019,13,3383,Scalp Hunters,GoodFellas (Watts' Amatta U)
2019,13,3384,Cuzzo,Pestilence
2019,13,3385,Cuzzo,Darth The Dude
2019,13,3386,Magoo,GoodFellas (Watts' Amatta U)
2019,13,3387,Magoo,Crackers
2019,13,3388,Ghost of Derrick Thomas,Darth The Dude
2019,13,3389,Ghost of Derrick Thomas,He Hate Me
2019,13,3390,He Hate Me,Crackers
2019,13,3391,Scalp Hunters,* League Average
2019,13,3392,Cuzzo,* League Average
2019,13,3393,Magoo,* League Average
2019,13,3394,Ghost of Derrick Thomas,* League Average
2019,13,3395,He Hate Me,* League Average
2019,13,3396,Crackers,* League Average
2019,13,3397,Darth The Dude,* League Average
2019,13,3398,GoodFellas (Watts' Amatta U),* League Average
2019,13,3399,Pestilence,* League Average
2019,13,3400,Phinatics,* League Average
2019,13,3401,Burd is the Word,* League Average
2019,13,3402,Orlando ballers,* League Average
2019,13,3403,Injured Reserves,* League Average
2019,13,3404,THE Great Chewbaccas,* League Average
2019,14,3405,,
2019,14,3406,,
2019,14,3407,,
2019,14,3408,,
2019,14,3409,,
2019,14,3410,,
2019,15,3411,,
2019,15,3412,,
2019,15,3413,,
2019,15,3414,,
2019,16,3415,,
2019,16,3416,,
2019,16,3417,,
2019,17,3418,,
2019,17,3419,,
2019,17,3420,,
2020,1,3421,THE Great Chewbaccas,Injured Reserves
2020,1,3422,THE Great Chewbaccas,Scalp Hunters
2020,1,3423,Scalp Hunters,Orlando ballers
2020,1,3424,Cuzzo,Injured Reserves
2020,1,3425,Cuzzo,Burd is the Word
2020,1,3426,Magoo,Orlando ballers
2020,1,3427,Magoo,Phinatics
2020,1,3428,Ghost of Derrick Thomas,Burd is the Word
2020,1,3429,Ghost of Derrick Thomas,Pestilence
2020,1,3430,He Hate Covid,Phinatics
2020,1,3431,He Hate Covid,GoodFellas (Watts' Amatta U)
2020,1,3432,Crackers,Pestilence
2020,1,3433,Crackers,Darth The Dude
2020,1,3434,Darth The Dude,GoodFellas (Watts' Amatta U)
2020,1,3435,Scalp Hunters,* League Average
2020,1,3436,Cuzzo,* League Average
2020,1,3437,Magoo,* League Average
2020,1,3438,Ghost of Derrick Thomas,* League Average
2020,1,3439,He Hate Covid,* League Average
2020,1,3440,Crackers,* League Average
2020,1,3441,Darth The Dude,* League Average
2020,1,3442,GoodFellas (Watts' Amatta U),* League Average
2020,1,3443,Pestilence,* League Average
2020,1,3444,Phinatics,* League Average
2020,1,3445,Burd is the Word,* League Average
2020,1,3446,Orlando ballers,* League Average
2020,1,3447,Injured Reserves,* League Average
2020,1,3448,THE Great Chewbaccas,* League Average
2020,2,3449,THE Great Chewbaccas,Cuzzo
2020,2,3450,THE Great Chewbaccas,Magoo
2020,2,3451,Magoo,Scalp Hunters
2020,2,3452,Ghost of Derrick Thomas,Cuzzo
2020,2,3453,Ghost of Derrick Thomas,Injured Reserves
2020,2,3454,He Hate Covid,Scalp Hunters
2020,2,3455,He Hate Covid,Orlando ballers
2020,2,3456,Crackers,Injured Reserves
2020,2,3457,Crackers,Burd is the Word
2020,2,3458,Darth The Dude,Orlando ballers
2020,2,3459,Darth The Dude,Phinatics
2020,2,3460,GoodFellas (Watts' Amatta U),Burd is the Word
2020,2,3461,GoodFellas (Watts' Amatta U),Pestilence
2020,2,3462,Pestilence,Phinatics
2020,2,3463,Scalp Hunters,* League Average
2020,2,3464,Cuzzo,* League Average
2020,2,3465,Magoo,* League Average
2020,2,3466,Ghost of Derrick Thomas,* League Average
2020,2,3467,He Hate Covid,* League Average
2020,2,3468,Crackers,* League Average
2020,2,3469,Darth The Dude,* League Average
2020,2,3470,GoodFellas (Watts' Amatta U),* League Average
2020,2,3471,Pestilence,* League Average
2020,2,3472,Phinatics,* League Average
2020,2,3473,Burd is the Word,* League Average
2020,2,3474,Orlando ballers,* League Average
2020,2,3475,Injured Reserves,* League Average
2020,2,3476,THE Great Chewbaccas,* League Average
2020,3,3477,THE Great Chewbaccas,Ghost of Derrick Thomas
2020,3,3478,THE Great Chewbaccas,He Hate Covid
2020,3,3479,He Hate Covid,Magoo
2020,3,3480,Crackers,Ghost of Derrick Thomas
2020,3,3481,Crackers,Cuzzo
2020,3,3482,Darth The Dude,Magoo
2020,3,3483,Darth The Dude,Scalp Hunters
2020,3,3484,GoodFellas (Watts' Amatta U),Cuzzo
2020,3,3485,GoodFellas (Watts' Amatta U),Injured Reserves
2020,3,3486,Pestilence,Scalp Hunters
2020,3,3487,Pestilence,Orlando ballers
2020,3,3488,Phinatics,Injured Reserves
2020,3,3489,Phinatics,Burd is the Word
2020,3,3490,Burd is the Word,Orlando ballers
2020,3,3491,Scalp Hunters,* League Average
2020,3,3492,Cuzzo,* League Average
2020,3,3493,Magoo,* League Average
2020,3,3494,Ghost of Derrick Thomas,* League Average
2020,3,3495,He Hate Covid,* League Average
2020,3,3496,Crackers,* League Average
2020,3,3497,Darth The Dude,* League Average
2020,3,3498,GoodFellas (Watts' Amatta U),* League Average
2020,3,3499,Pestilence,* League Average
2020,3,3500,Phinatics,* League Average
2020,3,3501,Burd is the Word,* League Average
2020,3,3502,Orlando ballers,* League Average
2020,3,3503,Injured Reserves,* League Average
2020,3,3504,THE Great Chewbaccas,* League Average
2020,4,3505,THE Great Chewbaccas,Crackers
2020,4,3506,THE Great Chewbaccas,Darth The Dude
2020,4,3507,Darth The Dude,He Hate Covid
2020,4,3508,GoodFellas (Watts' Amatta U),Crackers
2020,4,3509,GoodFellas (Watts' Amatta U),Ghost of Derrick Thomas
2020,4,3510,Pestilence,He Hate Covid
2020,4,3511,Pestilence,Magoo
2020,4,3512,Phinatics,Ghost of Derrick Thomas
2020,4,3513,Phinatics,Cuzzo
2020,4,3514,Burd is the Word,Magoo
2020,4,3515,Burd is the Word,Injured Reserves
2020,4,3516,Orlando ballers,Cuzzo
2020,4,3517,Orlando ballers,Injured Reserves
2020,4,3518,Injured Reserves,Injured Reserves
2020,4,3519,Scalp Hunters,* League Average
2020,4,3520,Cuzzo,* League Average
2020,4,3521,Magoo,* League Average
2020,4,3522,Ghost of Derrick Thomas,* League Average
2020,4,3523,He Hate Covid,* League Average
2020,4,3524,Crackers,* League Average
2020,4,3525,Darth The Dude,* League Average
2020,4,3526,GoodFellas (Watts' Amatta U),* League Average
2020,4,3527,Pestilence,* League Average
2020,4,3528,Phinatics,* League Average
2020,4,3529,Burd is the Word,* League Average
2020,4,3530,Orlando ballers,* League Average
2020,4,3531,Injured Reserves,* League Average
2020,4,3532,THE Great Chewbaccas,* League Average
2020,5,3533,THE Great Chewbaccas,GoodFellas (Watts' Amatta U)
2020,5,3534,THE Great Chewbaccas,Pestilence
2020,5,3535,Burd is the Word,Darth The Dude
2020,5,3536,Orlando ballers,GoodFellas (Watts' Amatta U)
2020,5,3537,Orlando ballers,Crackers
2020,5,3538,Injured Reserves,Darth The Dude
2020,5,3539,Injured Reserves,He Hate Covid
2020,5,3540,Scalp Hunters,Crackers
2020,5,3541,Scalp Hunters,Ghost of Derrick Thomas
2020,5,3542,Cuzzo,He Hate Covid
2020,5,3543,Cuzzo,Magoo
2020,5,3544,Magoo,Ghost of Derrick Thomas
2020,5,3545,Magoo,Cuzzo
2020,5,3546,Ghost of Derrick Thomas,Magoo
2020,5,3547,Scalp Hunters,* League Average
2020,5,3548,Cuzzo,* League Average
2020,5,3549,Magoo,* League Average
2020,5,3550,Ghost of Derrick Thomas,* League Average
2020,5,3551,He Hate Covid,* League Average
2020,5,3552,Crackers,* League Average
2020,5,3553,Darth The Dude,* League Average
2020,5,3554,GoodFellas (Watts' Amatta U),* League Average
2020,5,3555,Pestilence,* League Average
2020,5,3556,Phinatics,* League Average
2020,5,3557,Burd is the Word,* League Average
2020,5,3558,Orlando ballers,* League Average
2020,5,3559,Injured Reserves,* League Average
2020,5,3560,THE Great Chewbaccas,* League Average
2020,6,3561,THE Great Chewbaccas,Phinatics
2020,6,3562,THE Great Chewbaccas,Burd is the Word
2020,6,3563,Burd is the Word,Pestilence
2020,6,3564,Orlando ballers,Phinatics
2020,6,3565,Orlando ballers,GoodFellas (Watts' Amatta U)
2020,6,3566,Injured Reserves,Pestilence
2020,6,3567,Injured Reserves,Darth The Dude
2020,6,3568,Scalp Hunters,GoodFellas (Watts' Amatta U)
2020,6,3569,Scalp Hunters,Crackers
2020,6,3570,Cuzzo,Darth The Dude
2020,6,3571,Cuzzo,GoodFellas (Watts' Amatta U)
2020,6,3572,Magoo,Crackers
2020,6,3573,Magoo,Darth The Dude
2020,6,3574,Ghost of Derrick Thomas,He Hate Covid
2020,6,3575,Scalp Hunters,* League Average
2020,6,3576,Cuzzo,* League Average
2020,6,3577,Magoo,* League Average
2020,6,3578,Ghost of Derrick Thomas,* League Average
2020,6,3579,He Hate Covid,* League Average
2020,6,3580,Crackers,* League Average
2020,6,3581,Darth The Dude,* League Average
2020,6,3582,GoodFellas (Watts' Amatta U),* League Average
2020,6,3583,Pestilence,* League Average
2020,6,3584,Phinatics,* League Average
2020,6,3585,Burd is the Word,* League Average
2020,6,3586,Orlando ballers,* League Average
2020,6,3587,Injured Reserves,* League Average
2020,6,3588,THE Great Chewbaccas,* League Average
2020,7,3589,THE Great Chewbaccas,Orlando ballers
2020,7,3590,THE Great Chewbaccas,Injured Reserves
2020,7,3591,Injured Reserves,Burd is the Word
2020,7,3592,Scalp Hunters,Orlando ballers
2020,7,3593,Scalp Hunters,Phinatics
2020,7,3594,Cuzzo,Burd is the Word
2020,7,3595,Cuzzo,Pestilence
2020,7,3596,Magoo,Phinatics
2020,7,3597,Magoo,GoodFellas (Watts' Amatta U)
2020,7,3598,Ghost of Derrick Thomas,Pestilence
2020,7,3599,Ghost of Derrick Thomas,Darth The Dude
2020,7,3600,He Hate Covid,GoodFellas (Watts' Amatta U)
2020,7,3601,He Hate Covid,Crackers
2020,7,3602,Crackers,Darth The Dude
2020,7,3603,Scalp Hunters,* League Average
2020,7,3604,Cuzzo,* League Average
2020,7,3605,Magoo,* League Average
2020,7,3606,Ghost of Derrick Thomas,* League Average
2020,7,3607,He Hate Covid,* League Average
2020,7,3608,Crackers,* League Average
2020,7,3609,Darth The Dude,* League Average
2020,7,3610,GoodFellas (Watts' Amatta U),* League Average
2020,7,3611,Pestilence,* League Average
2020,7,3612,Phinatics,* League Average
2020,7,3613,Burd is the Word,* League Average
2020,7,3614,Orlando ballers,* League Average
2020,7,3615,Injured Reserves,* League Average
2020,7,3616,THE Great Chewbaccas,* League Average
2020,8,3617,THE Great Chewbaccas,Scalp Hunters
2020,8,3618,THE Great Chewbaccas,Cuzzo
2020,8,3619,Cuzzo,Injured Reserves
2020,8,3620,Magoo,Scalp Hunters
2020,8,3621,Magoo,Orlando ballers
2020,8,3622,Ghost of Derrick Thomas,Injured Reserves
2020,8,3623,Ghost of Derrick Thomas,Burd is the Word
2020,8,3624,He Hate Covid,Orlando ballers
2020,8,3625,He Hate Covid,Phinatics
2020,8,3626,Crackers,Burd is the Word
2020,8,3627,Crackers,Pestilence
2020,8,3628,Darth The Dude,Phinatics
2020,8,3629,Darth The Dude,GoodFellas (Watts' Amatta U)
2020,8,3630,GoodFellas (Watts' Amatta U),Pestilence
2020,8,3631,Scalp Hunters,* League Average
2020,8,3632,Cuzzo,* League Average
2020,8,3633,Magoo,* League Average
2020,8,3634,Ghost of Derrick Thomas,* League Average
2020,8,3635,He Hate Covid,* League Average
2020,8,3636,Crackers,* League Average
2020,8,3637,Darth The Dude,* League Average
2020,8,3638,GoodFellas (Watts' Amatta U),* League Average
2020,8,3639,Pestilence,* League Average
2020,8,3640,Phinatics,* League Average
2020,8,3641,Burd is the Word,* League Average
2020,8,3642,Orlando ballers,* League Average
2020,8,3643,Injured Reserves,* League Average
2020,8,3644,THE Great Chewbaccas,* League Average
2020,9,3645,THE Great Chewbaccas,Magoo
2020,9,3646,THE Great Chewbaccas,Ghost of Derrick Thomas
2020,9,3647,Ghost of Derrick Thomas,Cuzzo
2020,9,3648,He Hate Covid,Magoo
2020,9,3649,He Hate Covid,Scalp Hunters
2020,9,3650,Crackers,Cuzzo
2020,9,3651,Crackers,Injured Reserves
2020,9,3652,Darth The Dude,Scalp Hunters
2020,9,3653,Darth The Dude,Orlando ballers
2020,9,3654,GoodFellas (Watts' Amatta U),Injured Reserves
2020,9,3655,GoodFellas (Watts' Amatta U),Burd is the Word
2020,9,3656,Pestilence,Orlando ballers
2020,9,3657,Pestilence,Phinatics
2020,9,3658,Phinatics,Burd is the Word
2020,9,3659,Scalp Hunters,* League Average
2020,9,3660,Cuzzo,* League Average
2020,9,3661,Magoo,* League Average
2020,9,3662,Ghost of Derrick Thomas,* League Average
2020,9,3663,He Hate Covid,* League Average
2020,9,3664,Crackers,* League Average
2020,9,3665,Darth The Dude,* League Average
2020,9,3666,GoodFellas (Watts' Amatta U),* League Average
2020,9,3667,Pestilence,* League Average
2020,9,3668,Phinatics,* League Average
2020,9,3669,Burd is the Word,* League Average
2020,9,3670,Orlando ballers,* League Average
2020,9,3671,Injured Reserves,* League Average
2020,9,3672,THE Great Chewbaccas,* League Average
2020,10,3673,THE Great Chewbaccas,He Hate Covid
2020,10,3674,THE Great Chewbaccas,Crackers
2020,10,3675,Crackers,Ghost of Derrick Thomas
2020,10,3676,Darth The Dude,He Hate Covid
2020,10,3677,Darth The Dude,Magoo
2020,10,3678,GoodFellas (Watts' Amatta U),Ghost of Derrick Thomas
2020,10,3679,GoodFellas (Watts' Amatta U),Cuzzo
2020,10,3680,Pestilence,Magoo
2020,10,3681,Pestilence,Scalp Hunters
2020,10,3682,Phinatics,Cuzzo
2020,10,3683,Phinatics,Injured Reserves
2020,10,3684,Burd is the Word,Scalp Hunters
2020,10,3685,Burd is the Word,Orlando ballers
2020,10,3686,Orlando ballers,Injured Reserves
2020,10,3687,Scalp Hunters,* League Average
2020,10,3688,Cuzzo,* League Average
2020,10,3689,Magoo,* League Average
2020,10,3690,Ghost of Derrick Thomas,* League Average
2020,10,3691,He Hate Covid,* League Average
2020,10,3692,Crackers,* League Average
2020,10,3693,Darth The Dude,* League Average
2020,10,3694,GoodFellas (Watts' Amatta U),* League Average
2020,10,3695,Pestilence,* League Average
2020,10,3696,Phinatics,* League Average
2020,10,3697,Burd is the Word,* League Average
2020,10,3698,Orlando ballers,* League Average
2020,10,3699,Injured Reserves,* League Average
2020,10,3700,THE Great Chewbaccas,* League Average
2020,11,3701,THE Great Chewbaccas,Darth The Dude
2020,11,3702,THE Great Chewbaccas,GoodFellas (Watts' Amatta U)
2020,11,3703,GoodFellas (Watts' Amatta U),Crackers
2020,11,3704,Pestilence,Darth The Dude
2020,11,3705,Pestilence,He Hate Covid
2020,11,3706,Phinatics,Crackers
2020,11,3707,Phinatics,Ghost of Derrick Thomas
2020,11,3708,Burd is the Word,He Hate Covid
2020,11,3709,Burd is the Word,Magoo
2020,11,3710,Orlando ballers,Ghost of Derrick Thomas
2020,11,3711,Orlando ballers,Cuzzo
2020,11,3712,Injured Reserves,Magoo
2020,11,3713,Injured Reserves,Scalp Hunters
2020,11,3714,Scalp Hunters,Cuzzo
2020,11,3715,Scalp Hunters,* League Average
2020,11,3716,Cuzzo,* League Average
2020,11,3717,Magoo,* League Average
2020,11,3718,Ghost of Derrick Thomas,* League Average
2020,11,3719,He Hate Covid,* League Average
2020,11,3720,Crackers,* League Average
2020,11,3721,Darth The Dude,* League Average
2020,11,3722,GoodFellas (Watts' Amatta U),* League Average
2020,11,3723,Pestilence,* League Average
2020,11,3724,Phinatics,* League Average
2020,11,3725,Burd is the Word,* League Average
2020,11,3726,Orlando ballers,* League Average
